"","Date","Species","sex","Tree.ID","Orientation","Tray.colour","Tray.position.ID","Weight","Treatment","With.male","With.female","Comments","day","POINT_X","POINT_Y","dbh","BudBurstDay","BudBurstGrad","CatHalfDay","CatHalfGrad","FrassHalfDay","FrassHalfGrad","MothHalfDay","MothHalfGrad","CatPeakDay","MothPeakDay"
"269",2023-12-06,"wm","f","17028","n","white","a3",0.016,"storage","n/a","n/a","",340,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"270",2023-12-06,"wm","f","17028","n","white","a4",0.0225,"storage","n/a","n/a","",340,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"271",2023-12-06,"wm","f","17028","n","white","a5",0.0377,"storage","n/a","n/a","",340,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"272",2023-12-06,"wm","f","17028","n","white","a6",0.0399,"storage","n/a","n/a","",340,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"273",2023-12-06,"wm","f","17028","n","white","a7",0.0323,"storage","n/a","n/a","",340,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"274",2023-12-06,"wm","f","17028","n","white","a8",0.0147,"storage","n/a","n/a","",340,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"275",2023-12-06,"wm","f","17028","n","white","a9",0.0389,"storage","n/a","n/a","",340,-1.336960596,51.77383963,864,110.2896335,0.019399967,144.5545646,0.117685638,142.8226715,0.088190036,342.953138581927,0.0700644379124299,146.173076923077,344.336956521739
"276",2023-12-06,"wm","f","17893","s","o2","a2",0.0206,"mated","n","n/a","",340,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"277",2023-12-06,"wm","f","17893","s","orange","a10",0.0248,"storage","n/a","n/a","",340,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"278",2023-12-06,"wm","f","17893","s","orange","a11",0.009,"storage","n/a","n/a","",340,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"279",2023-12-06,"wm","f","17893","s","orange","a12",0.0305,"storage","n/a","n/a","",340,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"280",2023-12-06,"wm","f","17893","s","orange","b1",0.038,"storage","n/a","n/a","",340,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"281",2023-12-06,"wm","f","17893","s","orange","b2",0.018,"storage","n/a","n/a","",340,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"282",2023-12-06,"wm","f","17893","n","orange","b3",0.0271,"storage","n/a","n/a","",340,-1.33581606,51.77364273,960,106.6667391,0.024303713,146.1563334,0.09936993,141.4477924,0.075311653,342.873806311211,0.0770500744172911,148.190476190476,344.5
"283",2023-12-06,"wm","f","17863","n","o2","a3",0.0298,"mated","y","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"284",2023-12-06,"wm","f","17863","n","o2","a4",0.0238,"mated","y","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"285",2023-12-06,"wm","f","17863","n","o2","a5",0.0331,"mated","y","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"286",2023-12-06,"wm","f","17863","n","o2","a6",0.0171,"mated","y","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"287",2023-12-06,"wm","f","17863","s","o2","a7",0.0178,"mated","y","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"288",2023-12-06,"wm","f","17863","s","o2","a8",0.0245,"mated","y","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"289",2023-12-06,"wm","f","17863","s","white","b4",0.0324,"storage","n/a","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"290",2023-12-06,"wm","f","17863","s","white","b5",0.0105,"storage","n/a","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"291",2023-12-06,"wm","f","17863","s","white","b6",0.023,"storage","n/a","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"292",2023-12-06,"wm","f","17863","s","white","b7",0.0347,"storage","n/a","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"293",2023-12-06,"wm","f","17863","s","white","b8",0.0098,"storage","n/a","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"294",2023-12-06,"wm","f","17863","n","white","b9",0.03,"storage","n/a","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"295",2023-12-06,"wm","f","17863","n","white","b10",0.0195,"storage","n/a","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"296",2023-12-06,"wm","f","17863","n","white","b11",0.0265,"storage","n/a","n/a","",340,-1.336113895,51.77374519,884,100.1238249,0.026912326,145.9418215,0.059344899,141.3864549,0.067066786,340.555254388029,0.0675284001260137,147.803088803089,341.679104477612
"297",2023-12-06,"wm","f","17907","s","o2","a9",0.0265,"mated","y","n/a","",340,-1.335640773,51.77376974,935,103.6797532,0.026326725,145.4359266,0.076485551,141.7395694,0.07272439,342.276768205013,0.0730297927612832,147.470149253731,343.771428571429
"298",2023-12-06,"wm","f","17907","s","white","c4",0.0324,"storage","n/a","n/a","",340,-1.335640773,51.77376974,935,103.6797532,0.026326725,145.4359266,0.076485551,141.7395694,0.07272439,342.276768205013,0.0730297927612832,147.470149253731,343.771428571429
"299",2023-12-06,"wm","f","17907","s","white","c5",0.0225,"storage","n/a","n/a","",340,-1.335640773,51.77376974,935,103.6797532,0.026326725,145.4359266,0.076485551,141.7395694,0.07272439,342.276768205013,0.0730297927612832,147.470149253731,343.771428571429
"300",2023-12-06,"wm","f","17907","s","white","c6",0.0247,"storage","n/a","n/a","",340,-1.335640773,51.77376974,935,103.6797532,0.026326725,145.4359266,0.076485551,141.7395694,0.07272439,342.276768205013,0.0730297927612832,147.470149253731,343.771428571429
"301",2023-12-06,"wm","f","17907","n","white","c7",0.0242,"storage","n/a","n/a","",340,-1.335640773,51.77376974,935,103.6797532,0.026326725,145.4359266,0.076485551,141.7395694,0.07272439,342.276768205013,0.0730297927612832,147.470149253731,343.771428571429
"302",2023-12-06,"wm","f","17907","n","white","c8",0.0226,"storage","n/a","n/a","",340,-1.335640773,51.77376974,935,103.6797532,0.026326725,145.4359266,0.076485551,141.7395694,0.07272439,342.276768205013,0.0730297927612832,147.470149253731,343.771428571429
"303",2023-12-06,"wm","f","16089","n","o2","a10",0.022,"mated","y","n/a","",340,-1.336912991,51.77348298,933,114.3346563,0.020811477,148.0182511,0.140062399,144.3092098,0.066232213,343.468141499606,0.0873250758187686,149.869565217391,344
"304",2023-12-06,"wm","f","16089","s","white","c9",0.0232,"storage","n/a","n/a","",340,-1.336912991,51.77348298,933,114.3346563,0.020811477,148.0182511,0.140062399,144.3092098,0.066232213,343.468141499606,0.0873250758187686,149.869565217391,344
"305",2023-12-06,"wm","f","16091","s","o2","b1",0.0084,"mated","y","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"306",2023-12-06,"wm","f","16091","s","o2","b2",0.0208,"mated","y","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"307",2023-12-06,"wm","f","16091","s","o2","b3",0.0176,"mated","y","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"308",2023-12-06,"wm","f","16091","s","white","c10",0.015,"storage","n/a","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"309",2023-12-06,"wm","f","16091","s","white","c11",0.022,"storage","n/a","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"310",2023-12-06,"wm","f","16091","n","white","c12",0.0277,"storage","n/a","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"311",2023-12-06,"wm","f","16091","n","white","d1",0.0176,"storage","n/a","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"312",2023-12-06,"wm","f","16091","n","white","d2",0.0227,"storage","n/a","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"313",2023-12-06,"wm","f","16091","n","white","d3",0.035,"storage","n/a","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"314",2023-12-06,"wm","f","16091","n","white","d4",0.0269,"storage","n/a","n/a","",340,-1.336932403,51.77334782,905,116.1182774,0.017128416,147.9161421,0.139400993,144.8515433,0.076695313,342.410008529269,0.0802953355403707,149.5,343.444444444444
"315",2023-12-06,"wm","f","16682","n","o2","b4",0.0274,"mated","y","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"316",2023-12-06,"wm","f","16682","n","o2","b5",0.0247,"mated","y","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"317",2023-12-06,"wm","f","16682","n","white","d5",0.0191,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"318",2023-12-06,"wm","f","16682","n","white","d6",0.0131,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"319",2023-12-06,"wm","f","16682","n","white","d7",0.012,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"320",2023-12-06,"wm","f","16682","n","white","d8",0.0188,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"321",2023-12-06,"wm","f","16682","s","white","d9",0.0112,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"322",2023-12-06,"wm","f","16682","s","white","d10",0.0346,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"323",2023-12-06,"wm","f","16682","s","white","d11",0.0146,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"324",2023-12-06,"wm","f","16682","s","white","d12",0.022,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"325",2023-12-06,"wm","f","16682","s","white","e1",0.0292,"storage","n/a","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"326",2023-12-06,"wm","f","16682","s","o2","b6",0.0177,"mated","n","n/a","",340,-1.336706437,51.77380976,709,105.0342655,0.02422083,145.4953218,0.111918697,141.2068091,0.070267435,340.702547442629,0.112063414757649,147.173333333333,341.86301369863
"327",2023-12-06,"wm","f","16180","s","o2","b7",0.0269,"mated","n","n/a","",340,-1.336456561,51.77350031,875,115.0233385,0.020596361,147.7530089,0.072403107,142.0284327,0.055773548,NA,NA,149.8,337.25
"328",2023-12-06,"wm","f","16180","n","white","e2",0.0309,"storage","n/a","n/a","",340,-1.336456561,51.77350031,875,115.0233385,0.020596361,147.7530089,0.072403107,142.0284327,0.055773548,NA,NA,149.8,337.25
"329",2023-12-06,"wm","f","14511","s","o2","b8",0.0182,"mated","y","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"330",2023-12-06,"wm","f","14511","s","white","e3",NA,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"331",2023-12-06,"wm","f","14511","s","white","e4",0.0234,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"332",2023-12-06,"wm","f","14511","s","white","e5",0.0231,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"333",2023-12-06,"wm","f","14511","s","white","e6",0.0096,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"334",2023-12-06,"wm","f","14511","s","white","e7",0.0104,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"335",2023-12-06,"wm","f","14511","s","white","e8",0.0353,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"336",2023-12-06,"wm","f","14511","s","white","e9",0.0247,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"337",2023-12-06,"wm","f","14511","s","white","e10",0.018,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"338",2023-12-06,"wm","f","14511","s","white","e11",0.01,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"339",2023-12-06,"wm","f","14511","s","white","e12",0.0219,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"340",2023-12-06,"wm","f","14511","s","green","a1",0.0135,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"341",2023-12-06,"wm","f","14511","s","green","a2",0.0128,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"342",2023-12-06,"wm","f","14511","n","green","a3",0.019,"storage","n/a","n/a","",340,-1.338548898,51.77351883,655,112.2193996,0.021438035,146.8239145,0.083285176,142.4097026,0.079731886,341.487483396824,0.101194375896936,148.2625,342.902777777778
"343",2023-12-06,"wm","f","16106","s","o2","b9",0.0217,"mated","n","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"344",2023-12-06,"wm","f","16106","n","green","a5",0.0357,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"345",2023-12-06,"wm","f","16106","s","green","a6",0.0344,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"346",2023-12-06,"wm","f","16106","s","green","a7",0.0232,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"347",2023-12-06,"wm","f","16106","s","green","a8",0.0238,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"348",2023-12-06,"wm","f","16106","s","green","a9",0.0306,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"349",2023-12-06,"wm","f","16106","s","green","a10",0.0125,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"350",2023-12-06,"wm","f","16106","s","green","a11",0.0159,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"351",2023-12-06,"wm","f","16106","s","green","a12",0.0307,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"352",2023-12-06,"wm","f","16106","n","green","b1",0.017,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"353",2023-12-06,"wm","f","16106","n","green","b2",0.0307,"storage","n/a","n/a","",340,-1.336701526,51.77329664,759,109.5892745,0.022540397,145.6531676,0.119594507,139.9860569,0.07070386,340.267462603678,0.163765089803712,147.55737704918,342.1
"354",2023-12-06,"wm","f","14291","n","o2","b10",0.0282,"mated","n","n/a","",340,-1.337666122,51.77333321,768,118.6816115,0.021104355,147.3090595,0.048692383,143.6151092,0.059220206,342.902615191356,0.0454519494671212,149.75,344.3
"355",2023-12-06,"wm","f","14291","s","green","b3",0.0092,"storage","n/a","n/a","",340,-1.337666122,51.77333321,768,118.6816115,0.021104355,147.3090595,0.048692383,143.6151092,0.059220206,342.902615191356,0.0454519494671212,149.75,344.3
"356",2023-12-06,"wm","f","14158","n","o2","c1",0.0237,"mated","n","n/a","",340,-1.33846186,51.77344256,588,107.5957597,0.022701714,145.3167252,0.087635045,139.8983093,0.086088577,340.688962632541,0.116340534141169,147.345454545455,342.538461538462
"357",2023-12-06,"wm","f","14158","n","green","b4",0.0132,"storage","n/a","n/a","",340,-1.33846186,51.77344256,588,107.5957597,0.022701714,145.3167252,0.087635045,139.8983093,0.086088577,340.688962632541,0.116340534141169,147.345454545455,342.538461538462
"358",2023-12-06,"wm","f","19864","s","o2","c2",0.0239,"mated","y","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"359",2023-12-06,"wm","f","19864","s","o2","c3",0.0238,"mated","y","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"360",2023-12-06,"wm","f","19864","s","o2","c4",0.0362,"mated","y","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"361",2023-12-06,"wm","f","19864","s","green","b5",0.0348,"mated","y","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"362",2023-12-06,"wm","f","19864","s","s1","e1",NA,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"363",2023-12-06,"wm","f","19864","s","s1","e2",NA,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"364",2023-12-06,"wm","f","19864","s","s1","e3",NA,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"365",2023-12-06,"wm","f","19864","n","s1","e4",NA,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"366",2023-12-06,"wm","f","19864","s","green","b6",0.0294,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"367",2023-12-06,"wm","f","19864","s","green","b7",0.0129,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"368",2023-12-06,"wm","f","19864","s","green","b8",0.0305,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"369",2023-12-06,"wm","f","19864","s","green","b9",0.0176,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"370",2023-12-06,"wm","f","19864","s","green","b10",0.0188,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"371",2023-12-06,"wm","f","19864","n","green","b11",0.0211,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"372",2023-12-06,"wm","f","19864","n","green","b12",0.0119,"storage","n/a","n/a","",340,-1.337495811,51.77316112,867,111.7343104,0.021060465,146.3597798,0.084203539,142.4646905,0.081609649,341.101055008404,0.084949950334216,148.375,343.129032258065
"373",2023-12-06,"wm","f","21184","s","o2","c6",0.0131,"mated","y","n/a","",340,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"374",2023-12-06,"wm","f","21184","s","o2","c7",0.032,"mated","y","n/a","",340,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"375",2023-12-06,"wm","f","21184","n","o2","c8",0.0084,"mated","y","n/a","",340,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"376",2023-12-06,"wm","f","21184","s","green","c1",0.0173,"storage","n/a","n/a","",340,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"377",2023-12-06,"wm","f","21184","s","green","c2",0.0173,"storage","n/a","n/a","",340,-1.33899847,51.77324637,781,110.3527629,0.022527812,148.1256444,0.122468517,142.6183241,0.075388238,339.054568265939,0.0622824416254421,150.021276595745,340.416666666667
"378",2023-12-06,"wm","m","15160","s","s1","e5",NA,"n/a","n/a","n/a","",340,-1.338328198,51.77382381,777,114.9050746,0.016059125,145.8506611,0.094429633,143.7421033,0.062698541,NA,NA,147.2,345.714285714286
"379",2023-12-06,"wm","m","15160","n","s1","e6",NA,"n/a","n/a","n/a","",340,-1.338328198,51.77382381,777,114.9050746,0.016059125,145.8506611,0.094429633,143.7421033,0.062698541,NA,NA,147.2,345.714285714286
